ID	strand	type	start	end	seq_id	neighbours
PF3D7_0629700	+	protein_coding_gene	1221309	1243267	Pf3D7_06_v3	[]
PF3D7_0629800	-	protein_coding_gene	1243321	1247814	Pf3D7_06_v3	[]
PF3D7_0629900	+	protein_coding_gene	1248188	1251651	Pf3D7_06_v3	[]
PF3D7_0630000	-	protein_coding_gene	1252052	1253985	Pf3D7_06_v3	[]
PF3D7_0630100	-	protein_coding_gene	1254330	1256987	Pf3D7_06_v3	[]
PF3D7_0630200	+	protein_coding_gene	1258880	1259939	Pf3D7_06_v3	[]
PF3D7_0630300	-	protein_coding_gene	1260163	1270722	Pf3D7_06_v3	[]
PF3D7_0630400	-	protein_coding_gene	1271808	1274009	Pf3D7_06_v3	[]
PF3D7_0630500	+	protein_coding_gene	1275505	1278363	Pf3D7_06_v3	[]
PF3D7_0630600	+	protein_coding_gene	1279742	1283475	Pf3D7_06_v3	[]
PF3D7_0630700	+	protein_coding_gene	1284439	1287109	Pf3D7_06_v3	[]
PF3D7_0630800	+	protein_coding_gene	1288066	1290942	Pf3D7_06_v3	['PF3D7_0630900']
PF3D7_0630900	-	protein_coding_gene	1290623	1293448	Pf3D7_06_v3	['PF3D7_0630800']
PF3D7_0631000	+	protein_coding_gene	1293965	1296496	Pf3D7_06_v3	[]
PF3D7_0631100	+	protein_coding_gene	1297376	1300414	Pf3D7_06_v3	[]
PF3D7_0631200	-	pseudogene	1313808	1315236	Pf3D7_06_v3	[]
PF3D7_0631300	+	protein_coding_gene	1316873	1317721	Pf3D7_06_v3	[]
PF3D7_0631400	-	protein_coding_gene	1318327	1319116	Pf3D7_06_v3	[]
PF3D7_0631500	-	protein_coding_gene	1321320	1322094	Pf3D7_06_v3	[]
PF3D7_0631600	+	protein_coding_gene	1323294	1324435	Pf3D7_06_v3	[]
PF3D7_0631700	+	pseudogene	1326737	1327918	Pf3D7_06_v3	[]
PF3D7_0631800	+	protein_coding_gene	1329771	1330963	Pf3D7_06_v3	[]
PF3D7_0631900	+	protein_coding_gene	1333013	1334035	Pf3D7_06_v3	[]
PF3D7_0632000	+	protein_coding_gene	1336146	1337473	Pf3D7_06_v3	[]
PF3D7_0632100	-	protein_coding_gene	1338218	1339417	Pf3D7_06_v3	[]
PF3D7_0632200	-	protein_coding_gene	1341307	1342595	Pf3D7_06_v3	[]
PF3D7_0632250	+	pseudogene	1345452	1345655	Pf3D7_06_v3	[]
PF3D7_0632300	+	protein_coding_gene	1347341	1348571	Pf3D7_06_v3	[]
PF3D7_0632400	+	protein_coding_gene	1350724	1352087	Pf3D7_06_v3	[]
PF3D7_0632500	-	protein_coding_gene	1353946	1366430	Pf3D7_06_v3	[]
PF3D7_0632600	+	pseudogene	1367912	1369107	Pf3D7_06_v3	[]
PF3D7_0632700	+	protein_coding_gene	1371501	1372861	Pf3D7_06_v3	[]
PF3D7_0632800	-	protein_coding_gene	1374797	1382627	Pf3D7_06_v3	[]
PF3D7_0700100	+	protein_coding_gene	20307	28083	Pf3D7_07_v3	[]
PF3D7_0700200	+	protein_coding_gene	30097	31269	Pf3D7_07_v3	[]
PF3D7_0700300	-	protein_coding_gene	33585	34804	Pf3D7_07_v3	[]
PF3D7_0700400	-	protein_coding_gene	36922	37927	Pf3D7_07_v3	[]
PF3D7_0700500	-	protein_coding_gene	40288	41453	Pf3D7_07_v3	[]
PF3D7_0700600	-	pseudogene	43192	44140	Pf3D7_07_v3	[]
PF3D7_0700700	+	pseudogene	45559	46607	Pf3D7_07_v3	[]
PF3D7_0700800	+	protein_coding_gene	47992	49535	Pf3D7_07_v3	[]
PF3D7_0700900	-	pseudogene	49779	50832	Pf3D7_07_v3	[]
PF3D7_0701000	+	pseudogene	52086	53636	Pf3D7_07_v3	[]
PF3D7_0701100	-	protein_coding_gene	55562	56781	Pf3D7_07_v3	[]
PF3D7_0701200	-	pseudogene	59277	60366	Pf3D7_07_v3	[]
PF3D7_0701300	-	pseudogene	62220	63401	Pf3D7_07_v3	[]
PF3D7_0701400	-	pseudogene	65718	66854	Pf3D7_07_v3	[]
PF3D7_0701500	+	protein_coding_gene	68066	68840	Pf3D7_07_v3	[]
PF3D7_0701600	+	protein_coding_gene	70781	72205	Pf3D7_07_v3	[]
PF3D7_0701700	-	protein_coding_gene	72477	73325	Pf3D7_07_v3	[]
PF3D7_0701800	-	protein_coding_gene	75918	77055	Pf3D7_07_v3	[]
PF3D7_0701900	-	protein_coding_gene	79450	83835	Pf3D7_07_v3	[]
PF3D7_0702000	+	protein_coding_gene	83838	86436	Pf3D7_07_v3	[]
PF3D7_0702100	+	pseudogene	88685	90886	Pf3D7_07_v3	[]
PF3D7_0702200	-	protein_coding_gene	91731	95602	Pf3D7_07_v3	['PF3D7_0702300']
PF3D7_0702300	+	protein_coding_gene	95444	99176	Pf3D7_07_v3	['PF3D7_0702200']
PF3D7_0702400	+	protein_coding_gene	100338	103399	Pf3D7_07_v3	[]
PF3D7_0702500	-	protein_coding_gene	104012	106731	Pf3D7_07_v3	[]
PF3D7_0702600	+	protein_coding_gene	109915	110178	Pf3D7_07_v3	[]
PF3D7_0702700	-	ncRNA_gene	111473	111545	Pf3D7_07_v3	[]
PF3D7_0702800	+	ncRNA_gene	112049	112132	Pf3D7_07_v3	[]
PF3D7_0702900	-	protein_coding_gene	112576	114405	Pf3D7_07_v3	[]
PF3D7_0703000	+	protein_coding_gene	115122	120892	Pf3D7_07_v3	[]
PF3D7_0703100	+	protein_coding_gene	121061	122407	Pf3D7_07_v3	['PF3D7_0703200']
PF3D7_0703200	-	protein_coding_gene	122013	127441	Pf3D7_07_v3	['PF3D7_0703100']
PF3D7_0703300	+	protein_coding_gene	128111	129083	Pf3D7_07_v3	[]
PF3D7_0703400	-	protein_coding_gene	129160	132186	Pf3D7_07_v3	[]
PF3D7_0703500	+	protein_coding_gene	133470	143247	Pf3D7_07_v3	[]
PF3D7_0703600	+	protein_coding_gene	143601	146565	Pf3D7_07_v3	[]
PF3D7_0703700	-	protein_coding_gene	146573	148237	Pf3D7_07_v3	[]
PF3D7_0703800	+	protein_coding_gene	149804	152980	Pf3D7_07_v3	[]
PF3D7_0703900	-	protein_coding_gene	153119	167024	Pf3D7_07_v3	[]
PF3D7_0704000	-	protein_coding_gene	167240	177537	Pf3D7_07_v3	[]
PF3D7_0704100	+	protein_coding_gene	179797	191155	Pf3D7_07_v3	['PF3D7_0704200']
PF3D7_0704200	-	protein_coding_gene	190990	195252	Pf3D7_07_v3	['PF3D7_0704100']
PF3D7_0704300	+	protein_coding_gene	196266	203802	Pf3D7_07_v3	[]
PF3D7_0704400	+	protein_coding_gene	204333	208447	Pf3D7_07_v3	['PF3D7_0704500']
PF3D7_0704500	-	protein_coding_gene	207891	213784	Pf3D7_07_v3	['PF3D7_0704400']
PF3D7_0704600	-	protein_coding_gene	214949	230713	Pf3D7_07_v3	[]
PF3D7_0704700	+	protein_coding_gene	232362	237763	Pf3D7_07_v3	[]
PF3D7_0704800	-	protein_coding_gene	237810	242106	Pf3D7_07_v3	[]
PF3D7_0704900	-	protein_coding_gene	243898	245016	Pf3D7_07_v3	[]
PF3D7_0705000	-	protein_coding_gene	245497	250602	Pf3D7_07_v3	[]
PF3D7_0705100	+	protein_coding_gene	251976	255484	Pf3D7_07_v3	[]
PF3D7_0705200	+	protein_coding_gene	255871	260931	Pf3D7_07_v3	[]
PF3D7_0705300	+	protein_coding_gene	261340	264630	Pf3D7_07_v3	[]
PF3D7_0705400	-	protein_coding_gene	264682	267876	Pf3D7_07_v3	[]
PF3D7_0705500	-	protein_coding_gene	269635	280332	Pf3D7_07_v3	[]
PF3D7_0705600	-	protein_coding_gene	280570	284888	Pf3D7_07_v3	[]
PF3D7_0705700	-	protein_coding_gene	285012	286963	Pf3D7_07_v3	[]
PF3D7_0705800	-	protein_coding_gene	287597	289088	Pf3D7_07_v3	[]
PF3D7_0705900	-	protein_coding_gene	289460	291545	Pf3D7_07_v3	[]
PF3D7_0706000	+	protein_coding_gene	292228	297493	Pf3D7_07_v3	['PF3D7_0706100']
PF3D7_0706100	-	protein_coding_gene	297233	303776	Pf3D7_07_v3	['PF3D7_0706000']
PF3D7_0706200	+	protein_coding_gene	303964	305242	Pf3D7_07_v3	[]
PF3D7_0706300	+	protein_coding_gene	305264	306466	Pf3D7_07_v3	[]
PF3D7_0706400	-	protein_coding_gene	306475	308427	Pf3D7_07_v3	[]
PF3D7_0706500	-	protein_coding_gene	309725	316861	Pf3D7_07_v3	[]
PF3D7_0706600	+	protein_coding_gene	319757	322639	Pf3D7_07_v3	[]
PF3D7_0706700	+	protein_coding_gene	322907	325528	Pf3D7_07_v3	[]
PF3D7_0706800	+	ncRNA_gene	326072	326144	Pf3D7_07_v3	[]
PF3D7_0706900	-	ncRNA_gene	326726	326797	Pf3D7_07_v3	[]
PF3D7_0707000	+	ncRNA_gene	327865	327937	Pf3D7_07_v3	[]
PF3D7_0707100	-	ncRNA_gene	329012	329084	Pf3D7_07_v3	[]
PF3D7_0707200	-	protein_coding_gene	329719	336587	Pf3D7_07_v3	[]
PF3D7_0707300	+	protein_coding_gene	337720	343059	Pf3D7_07_v3	[]
PF3D7_0707400	+	protein_coding_gene	343620	346688	Pf3D7_07_v3	[]
PF3D7_0707420	+	ncRNA_gene	383172	383519	Pf3D7_07_v3	['PF3D7_0708400']
PF3D7_0707500	+	protein_coding_gene	347664	353625	Pf3D7_07_v3	[]
PF3D7_0707600	+	protein_coding_gene	353757	355465	Pf3D7_07_v3	[]
PF3D7_0707700	+	protein_coding_gene	356174	360641	Pf3D7_07_v3	[]
PF3D7_0707800	+	protein_coding_gene	360813	365795	Pf3D7_07_v3	[]
PF3D7_0707900	+	protein_coding_gene	366092	368080	Pf3D7_07_v3	[]
PF3D7_0708000	+	protein_coding_gene	368274	372081	Pf3D7_07_v3	[]
PF3D7_0708100	-	protein_coding_gene	372302	373569	Pf3D7_07_v3	[]
PF3D7_0708200	-	protein_coding_gene	374243	377393	Pf3D7_07_v3	[]
PF3D7_0708300	+	protein_coding_gene	377674	379642	Pf3D7_07_v3	[]
PF3D7_0708400	+	protein_coding_gene	380449	385546	Pf3D7_07_v3	['PF3D7_0708500']
PF3D7_0708500	-	protein_coding_gene	385186	388646	Pf3D7_07_v3	['PF3D7_0708400']
PF3D7_0708600	-	protein_coding_gene	389473	390365	Pf3D7_07_v3	[]
PF3D7_0708700	-	protein_coding_gene	390832	392770	Pf3D7_07_v3	[]
PF3D7_0708800	+	protein_coding_gene	393813	399112	Pf3D7_07_v3	['PF3D7_0708900']
PF3D7_0708900	-	protein_coding_gene	398963	400872	Pf3D7_07_v3	['PF3D7_0708800']
PF3D7_0709000	+	protein_coding_gene	402385	406341	Pf3D7_07_v3	[]
PF3D7_0709050	-	ncRNA_gene	406820	407448	Pf3D7_07_v3	[]
PF3D7_0709100	+	protein_coding_gene	407818	412040	Pf3D7_07_v3	[]
PF3D7_0709200	-	protein_coding_gene	412092	413161	Pf3D7_07_v3	[]
PF3D7_0709300	-	protein_coding_gene	413560	422436	Pf3D7_07_v3	[]
PF3D7_0709400	-	protein_coding_gene	422674	427278	Pf3D7_07_v3	[]
PF3D7_0709500	+	protein_coding_gene	427513	429738	Pf3D7_07_v3	['PF3D7_0709600']
PF3D7_0709600	-	protein_coding_gene	429537	433997	Pf3D7_07_v3	['PF3D7_0709500']
PF3D7_0709700	-	protein_coding_gene	434748	436518	Pf3D7_07_v3	[]
PF3D7_0709800	+	protein_coding_gene	437183	438431	Pf3D7_07_v3	['PF3D7_0709900']
PF3D7_0709900	-	protein_coding_gene	438115	445951	Pf3D7_07_v3	['PF3D7_0709800']
PF3D7_0710000	-	protein_coding_gene	447209	458876	Pf3D7_07_v3	[]
PF3D7_0710100	+	protein_coding_gene	459688	461959	Pf3D7_07_v3	[]
PF3D7_0710200	+	protein_coding_gene	462183	472293	Pf3D7_07_v3	[]
PF3D7_0710300	-	protein_coding_gene	472306	474069	Pf3D7_07_v3	[]
PF3D7_0710400	+	protein_coding_gene	474350	475968	Pf3D7_07_v3	['PF3D7_0710500']
PF3D7_0710500	-	protein_coding_gene	475796	477592	Pf3D7_07_v3	['PF3D7_0710400']
PF3D7_0710600	-	protein_coding_gene	478345	479945	Pf3D7_07_v3	[]
PF3D7_0710700	-	protein_coding_gene	480710	482347	Pf3D7_07_v3	[]
PF3D7_0710800	-	protein_coding_gene	482351	484169	Pf3D7_07_v3	[]
PF3D7_0710900	+	protein_coding_gene	484253	486321	Pf3D7_07_v3	[]
PF3D7_0711000	-	protein_coding_gene	486497	491719	Pf3D7_07_v3	[]
PF3D7_0711100	-	protein_coding_gene	491933	494421	Pf3D7_07_v3	[]
PF3D7_0711200	+	protein_coding_gene	494948	498596	Pf3D7_07_v3	[]
PF3D7_0711300	+	protein_coding_gene	499135	500245	Pf3D7_07_v3	['PF3D7_0711400']
PF3D7_0711400	-	protein_coding_gene	500019	503352	Pf3D7_07_v3	['PF3D7_0711300']
PF3D7_0711500	+	protein_coding_gene	504540	507864	Pf3D7_07_v3	[]
PF3D7_0711600	+	ncRNA_gene	508474	508608	Pf3D7_07_v3	[]
PF3D7_0711700	-	protein_coding_gene	511950	519425	Pf3D7_07_v3	[]
PF3D7_0711800	+	ncRNA_gene	523147	523281	Pf3D7_07_v3	[]
PF3D7_0711900	-	pseudogene	525063	526320	Pf3D7_07_v3	[]
PF3D7_0712000	-	protein_coding_gene	527338	535131	Pf3D7_07_v3	[]
PF3D7_0712100	+	ncRNA_gene	538520	538654	Pf3D7_07_v3	[]
PF3D7_0712200	-	pseudogene	540343	541541	Pf3D7_07_v3	[]
PF3D7_0712300	-	protein_coding_gene	542906	550520	Pf3D7_07_v3	[]
PF3D7_0712400	-	protein_coding_gene	552158	559078	Pf3D7_07_v3	[]
PF3D7_0712500	-	pseudogene	562906	564160	Pf3D7_07_v3	[]
PF3D7_0712600	-	protein_coding_gene	566726	574308	Pf3D7_07_v3	[]
PF3D7_0712700	+	ncRNA_gene	577945	578079	Pf3D7_07_v3	[]
PF3D7_0712800	-	protein_coding_gene	581386	588923	Pf3D7_07_v3	[]
PF3D7_0712900	-	protein_coding_gene	590326	597733	Pf3D7_07_v3	[]
PF3D7_0713000	+	protein_coding_gene	602141	603381	Pf3D7_07_v3	[]
PF3D7_0713100	+	protein_coding_gene	605369	606780	Pf3D7_07_v3	['PF3D7_0713200']
PF3D7_0713200	-	protein_coding_gene	606547	608612	Pf3D7_07_v3	['PF3D7_0713100']
PF3D7_0713300	+	pseudogene	609297	610522	Pf3D7_07_v3	[]
PF3D7_0713400	+	protein_coding_gene	612059	613810	Pf3D7_07_v3	[]
PF3D7_0713500	+	protein_coding_gene	613821	617804	Pf3D7_07_v3	[]
PF3D7_0713600	+	protein_coding_gene	617889	621078	Pf3D7_07_v3	[]
PF3D7_0713700	-	protein_coding_gene	621090	623717	Pf3D7_07_v3	[]
PF3D7_0713800	-	protein_coding_gene	623870	625625	Pf3D7_07_v3	[]
PF3D7_0713900	-	protein_coding_gene	626391	641230	Pf3D7_07_v3	[]
PF3D7_0714000	-	protein_coding_gene	642200	643997	Pf3D7_07_v3	[]
PF3D7_0714100	-	protein_coding_gene	646719	648767	Pf3D7_07_v3	[]
PF3D7_0714200	+	protein_coding_gene	650460	655136	Pf3D7_07_v3	[]
PF3D7_0714300	+	protein_coding_gene	656565	662123	Pf3D7_07_v3	['PF3D7_0714400']
PF3D7_0714400	-	protein_coding_gene	662068	664084	Pf3D7_07_v3	['PF3D7_0714300']
PF3D7_0714500	+	protein_coding_gene	664252	667474	Pf3D7_07_v3	[]
PF3D7_0714600	+	protein_coding_gene	667505	670119	Pf3D7_07_v3	[]
PF3D7_0714700	+	ncRNA_gene	670795	670866	Pf3D7_07_v3	[]
PF3D7_0714800	+	ncRNA_gene	671656	671735	Pf3D7_07_v3	[]
PF3D7_0714900	-	ncRNA_gene	672735	672816	Pf3D7_07_v3	[]
PF3D7_0715000	+	protein_coding_gene	673042	674476	Pf3D7_07_v3	[]
PF3D7_0715100	-	protein_coding_gene	674505	675251	Pf3D7_07_v3	[]
PF3D7_0715200	-	protein_coding_gene	675522	682899	Pf3D7_07_v3	[]
PF3D7_0715300	-	protein_coding_gene	683130	686996	Pf3D7_07_v3	[]
PF3D7_0715400	-	protein_coding_gene	687618	689135	Pf3D7_07_v3	[]
PF3D7_0715500	-	protein_coding_gene	689176	690393	Pf3D7_07_v3	[]
PF3D7_0715600	+	protein_coding_gene	690902	693820	Pf3D7_07_v3	[]
PF3D7_0715700	+	protein_coding_gene	694095	695200	Pf3D7_07_v3	['PF3D7_0715800']
PF3D7_0715800	-	protein_coding_gene	695091	697180	Pf3D7_07_v3	['PF3D7_0715700']
PF3D7_0715900	+	protein_coding_gene	697965	701574	Pf3D7_07_v3	[]
PF3D7_0716000	+	protein_coding_gene	702601	706721	Pf3D7_07_v3	[]
PF3D7_0716100	-	protein_coding_gene	706991	711199	Pf3D7_07_v3	[]
PF3D7_0716200	+	protein_coding_gene	711820	715046	Pf3D7_07_v3	[]
PF3D7_0716300	+	protein_coding_gene	716275	719340	Pf3D7_07_v3	[]
PF3D7_0716400	+	protein_coding_gene	719353	721623	Pf3D7_07_v3	[]
PF3D7_0716500	+	protein_coding_gene	721717	725068	Pf3D7_07_v3	[]
PF3D7_0716600	+	protein_coding_gene	725093	727476	Pf3D7_07_v3	[]
PF3D7_0716700	+	protein_coding_gene	728081	731148	Pf3D7_07_v3	[]
PF3D7_0716800	-	protein_coding_gene	731974	734370	Pf3D7_07_v3	[]
PF3D7_0716900	+	protein_coding_gene	734609	737460	Pf3D7_07_v3	[]
PF3D7_0717000	+	protein_coding_gene	737988	741576	Pf3D7_07_v3	[]
PF3D7_0717100	+	protein_coding_gene	741609	744981	Pf3D7_07_v3	[]
PF3D7_0717200	-	protein_coding_gene	745040	747459	Pf3D7_07_v3	[]
PF3D7_0717300	+	protein_coding_gene	747860	751189	Pf3D7_07_v3	[]
PF3D7_0717400	+	protein_coding_gene	751584	755027	Pf3D7_07_v3	[]
PF3D7_0717500	+	protein_coding_gene	755098	758456	Pf3D7_07_v3	[]
PF3D7_0717600	-	protein_coding_gene	758490	763360	Pf3D7_07_v3	[]
PF3D7_0717700	-	protein_coding_gene	764201	766451	Pf3D7_07_v3	[]
PF3D7_0717800	-	protein_coding_gene	767357	771949	Pf3D7_07_v3	[]
PF3D7_0717900	-	protein_coding_gene	772279	775568	Pf3D7_07_v3	[]
PF3D7_0718000	-	protein_coding_gene	776141	795637	Pf3D7_07_v3	[]
PF3D7_0718100	-	protein_coding_gene	795957	805184	Pf3D7_07_v3	[]
PF3D7_0718300	-	protein_coding_gene	812301	820635	Pf3D7_07_v3	[]
PF3D7_0718400	+	protein_coding_gene	821738	823473	Pf3D7_07_v3	[]
PF3D7_0718500	+	protein_coding_gene	824069	826448	Pf3D7_07_v3	[]
PF3D7_0718600	+	protein_coding_gene	826587	831534	Pf3D7_07_v3	['PF3D7_0718700']
PF3D7_0718700	-	protein_coding_gene	831360	833140	Pf3D7_07_v3	['PF3D7_0718600']
PF3D7_0718800	-	protein_coding_gene	833630	835051	Pf3D7_07_v3	[]
PF3D7_0718900	+	protein_coding_gene	835957	836861	Pf3D7_07_v3	[]
PF3D7_0719000	+	protein_coding_gene	837682	839204	Pf3D7_07_v3	['PF3D7_0719100']
PF3D7_0719100	-	protein_coding_gene	838686	840277	Pf3D7_07_v3	['PF3D7_0719000']
PF3D7_0719200	+	protein_coding_gene	840693	843025	Pf3D7_07_v3	[]
PF3D7_0719300	+	protein_coding_gene	843566	848302	Pf3D7_07_v3	['PF3D7_0719400']
PF3D7_0719400	-	protein_coding_gene	848223	853891	Pf3D7_07_v3	['PF3D7_0719300']
PF3D7_0719500	-	protein_coding_gene	854313	857078	Pf3D7_07_v3	[]
PF3D7_0719600	-	protein_coding_gene	858476	861392	Pf3D7_07_v3	['PF3D7_0719700']
PF3D7_0719700	+	protein_coding_gene	859916	863337	Pf3D7_07_v3	['PF3D7_0719600', 'PF3D7_0719800']
PF3D7_0719800	-	protein_coding_gene	862922	865648	Pf3D7_07_v3	['PF3D7_0719700']
PF3D7_0719900	+	protein_coding_gene	865738	876273	Pf3D7_07_v3	[]
PF3D7_0720000	+	protein_coding_gene	876312	877716	Pf3D7_07_v3	[]
PF3D7_0720100	-	protein_coding_gene	877733	879225	Pf3D7_07_v3	[]
PF3D7_0720200	+	protein_coding_gene	879431	880461	Pf3D7_07_v3	[]
PF3D7_0720300	-	protein_coding_gene	880465	880863	Pf3D7_07_v3	[]
PF3D7_0720400	+	protein_coding_gene	882414	885394	Pf3D7_07_v3	[]
PF3D7_0720500	+	protein_coding_gene	885897	888194	Pf3D7_07_v3	['PF3D7_0720600']
PF3D7_0720600	-	protein_coding_gene	887432	890648	Pf3D7_07_v3	['PF3D7_0720500', 'PF3D7_0720700']
PF3D7_0720700	+	protein_coding_gene	889883	899213	Pf3D7_07_v3	['PF3D7_0720600']
PF3D7_0720800	+	protein_coding_gene	899525	901353	Pf3D7_07_v3	[]
PF3D7_0720900	+	protein_coding_gene	901363	903408	Pf3D7_07_v3	[]
PF3D7_0721000	+	protein_coding_gene	903558	914883	Pf3D7_07_v3	[]
PF3D7_0721100	+	protein_coding_gene	915483	917854	Pf3D7_07_v3	['PF3D7_0721200']
PF3D7_0721200	-	protein_coding_gene	917535	921058	Pf3D7_07_v3	['PF3D7_0721100']
PF3D7_0721300	+	protein_coding_gene	921511	925761	Pf3D7_07_v3	[]
PF3D7_0721400	+	protein_coding_gene	925872	928510	Pf3D7_07_v3	[]
PF3D7_0721500	+	protein_coding_gene	928514	931139	Pf3D7_07_v3	['PF3D7_0721600']
PF3D7_0721600	-	protein_coding_gene	930961	933016	Pf3D7_07_v3	['PF3D7_0721500']
PF3D7_0721700	+	protein_coding_gene	935116	937312	Pf3D7_07_v3	[]
PF3D7_0721800	+	protein_coding_gene	937845	939457	Pf3D7_07_v3	['PF3D7_0721900']
PF3D7_0721900	-	protein_coding_gene	939284	941111	Pf3D7_07_v3	['PF3D7_0721800']
PF3D7_0722000	+	protein_coding_gene	941358	943425	Pf3D7_07_v3	[]
PF3D7_0722100	+	protein_coding_gene	943456	945979	Pf3D7_07_v3	[]
PF3D7_0722200	+	protein_coding_gene	946077	949317	Pf3D7_07_v3	['PF3D7_0722300']
PF3D7_0722300	-	protein_coding_gene	948774	953832	Pf3D7_07_v3	['PF3D7_0722200']
PF3D7_0722400	+	protein_coding_gene	954400	956685	Pf3D7_07_v3	[]
PF3D7_0722500	-	protein_coding_gene	956747	958325	Pf3D7_07_v3	[]
PF3D7_0722600	-	protein_coding_gene	958352	961340	Pf3D7_07_v3	[]
PF3D7_0722700	+	protein_coding_gene	961629	963030	Pf3D7_07_v3	[]
PF3D7_0722800	+	protein_coding_gene	963370	965109	Pf3D7_07_v3	[]
PF3D7_0722900	-	protein_coding_gene	965664	968075	Pf3D7_07_v3	[]
PF3D7_0723000	-	protein_coding_gene	968088	970023	Pf3D7_07_v3	[]
PF3D7_0723100	-	protein_coding_gene	970492	971877	Pf3D7_07_v3	[]
PF3D7_0723200	+	protein_coding_gene	972658	974272	Pf3D7_07_v3	[]
PF3D7_0723300	+	protein_coding_gene	975585	978720	Pf3D7_07_v3	['PF3D7_0723400']
PF3D7_0723400	-	protein_coding_gene	978565	984099	Pf3D7_07_v3	['PF3D7_0723300']
PF3D7_0723500	-	protein_coding_gene	984384	985928	Pf3D7_07_v3	[]
PF3D7_0723600	+	protein_coding_gene	986292	987765	Pf3D7_07_v3	[]
PF3D7_0723700	+	protein_coding_gene	987805	991350	Pf3D7_07_v3	[]
PF3D7_0723800	+	protein_coding_gene	991989	1000332	Pf3D7_07_v3	[]
PF3D7_0723900	-	protein_coding_gene	1000342	1005611	Pf3D7_07_v3	[]
PF3D7_0724000	+	protein_coding_gene	1006222	1012279	Pf3D7_07_v3	['PF3D7_0724100']
PF3D7_0724100	-	protein_coding_gene	1011770	1017083	Pf3D7_07_v3	['PF3D7_0724000']
PF3D7_0724200	-	protein_coding_gene	1019248	1020817	Pf3D7_07_v3	[]
PF3D7_0724300	+	protein_coding_gene	1021112	1022659	Pf3D7_07_v3	[]
PF3D7_0724400	+	protein_coding_gene	1023600	1024634	Pf3D7_07_v3	[]
PF3D7_0724500	+	protein_coding_gene	1024663	1026167	Pf3D7_07_v3	['PF3D7_0724600']
PF3D7_0724600	-	protein_coding_gene	1026103	1033815	Pf3D7_07_v3	['PF3D7_0724500']
PF3D7_0724700	-	protein_coding_gene	1034245	1046354	Pf3D7_07_v3	[]
PF3D7_0724800	-	protein_coding_gene	1046357	1049418	Pf3D7_07_v3	[]
PF3D7_0724900	+	protein_coding_gene	1052392	1058413	Pf3D7_07_v3	[]
PF3D7_0725000	-	protein_coding_gene	1058649	1063957	Pf3D7_07_v3	[]
PF3D7_0725100	+	protein_coding_gene	1064276	1070581	Pf3D7_07_v3	[]
PF3D7_0725200	+	protein_coding_gene	1070594	1072029	Pf3D7_07_v3	['PF3D7_0725300']
PF3D7_0725300	-	protein_coding_gene	1071985	1075144	Pf3D7_07_v3	['PF3D7_0725200']
PF3D7_0725400	+	protein_coding_gene	1078691	1080123	Pf3D7_07_v3	[]
PF3D7_0725600	+	ncRNA_gene	1083761	1085847	Pf3D7_07_v3	[]
PF3D7_0725800	+	ncRNA_gene	1086213	1086371	Pf3D7_07_v3	[]
PF3D7_0726000	+	ncRNA_gene	1086570	1090357	Pf3D7_07_v3	[]
PF3D7_0726050	-	protein_coding_gene	1092439	1092741	Pf3D7_07_v3	[]
PF3D7_0726100	-	protein_coding_gene	1093546	1097313	Pf3D7_07_v3	[]
PF3D7_0726200	+	protein_coding_gene	1099013	1103615	Pf3D7_07_v3	[]
PF3D7_0726300	+	protein_coding_gene	1103794	1109232	Pf3D7_07_v3	['PF3D7_0726400']
PF3D7_0726400	-	protein_coding_gene	1108583	1125415	Pf3D7_07_v3	['PF3D7_0726300']
PF3D7_0726500	-	protein_coding_gene	1125789	1138474	Pf3D7_07_v3	[]
PF3D7_0726600	+	protein_coding_gene	1139818	1143059	Pf3D7_07_v3	[]
PF3D7_0726700	-	protein_coding_gene	1143196	1143923	Pf3D7_07_v3	[]
PF3D7_0726800	-	protein_coding_gene	1143936	1144903	Pf3D7_07_v3	['PF3D7_0726900']
PF3D7_0726900	+	protein_coding_gene	1144814	1147488	Pf3D7_07_v3	['PF3D7_0726800', 'PF3D7_0727000']
PF3D7_0727000	-	protein_coding_gene	1147264	1151617	Pf3D7_07_v3	['PF3D7_0726900']
PF3D7_0727100	-	protein_coding_gene	1151697	1155473	Pf3D7_07_v3	[]
PF3D7_0727200	-	protein_coding_gene	1156175	1158838	Pf3D7_07_v3	[]
PF3D7_0727300	-	protein_coding_gene	1159604	1162222	Pf3D7_07_v3	[]
PF3D7_0727400	+	protein_coding_gene	1162392	1164096	Pf3D7_07_v3	[]
PF3D7_0727500	-	protein_coding_gene	1164165	1166851	Pf3D7_07_v3	[]
PF3D7_0727600	+	protein_coding_gene	1167163	1170838	Pf3D7_07_v3	[]
PF3D7_0727700	-	protein_coding_gene	1171212	1174450	Pf3D7_07_v3	[]
PF3D7_0727800	+	protein_coding_gene	1175363	1181839	Pf3D7_07_v3	[]
PF3D7_0727900	+	protein_coding_gene	1183630	1190173	Pf3D7_07_v3	[]
PF3D7_0728000	-	protein_coding_gene	1190698	1192848	Pf3D7_07_v3	[]
PF3D7_0728100	-	protein_coding_gene	1193347	1210448	Pf3D7_07_v3	[]
PF3D7_0728200	+	protein_coding_gene	1211209	1213613	Pf3D7_07_v3	[]
PF3D7_0728300	-	protein_coding_gene	1213841	1214973	Pf3D7_07_v3	['PF3D7_0728400']
